word	probability	surprisal
▁چیز	0.0020870608277618885	8.904311635946044
▁عجیبی	0.23680830001831055	2.078208447259161
▁نیست	0.5976288914680481	0.742678200156892
▁که	0.19041575491428375	2.3927752433614375
▁خرگوش	9.839098493102938e-05	13.311114339676319
ی	0.09942963719367981	3.330180246847151
▁حرف	7.709715282544494e-05	13.662962891604627
▁بزند	0.7047924399375916	0.5047296458319902
▁و	0.3949304521083832	1.3403294801609695
▁بگوید	0.005285145714879036	7.563841036472224
▁و	0.007406005635857582	7.077088637283156
ای	0.019658338278532028	5.668714814110614
▁خدایا	0.014062119647860527	6.152042114925327
▁خیلی	0.006440155208110809	7.278688826869784
▁دیر	0.002300029154866934	8.76413213596402
▁شد	0.21696557104587555	2.204461966605276
▁ولی	0.0008239154703915119	10.24521604784789
▁وقتی	0.005423380993306637	7.526591761211621
▁بعد	0.0023438031785190105	8.736932860506347
▁به	0.008473161607980728	6.882883898920726
▁موضوع	0.0009253868483938277	10.077655784095379
▁فکر	0.02790510281920433	5.163327227619294
▁کرد	0.034073591232299805	4.875202179528961
▁به	0.05454029515385628	4.196533682116844
▁صراف	9.507640788797289e-05	13.360553077047337
ت	0.9173513054847717	0.12445376605930618
▁افتاد	0.48454949259757996	1.045284062728171
▁که	0.5594478845596313	0.8379243518702825
▁بایستی	3.3371528843417764e-05	14.871022692492764
▁از	0.06347556412220001	3.97765487827636
▁این	0.08629678934812546	3.534549304503779
▁قضیه	0.006330660078674555	7.303428351741117
▁تعجب	0.0001566240971442312	12.640406186358543
▁می	0.015616543591022491	6.000781012599969
‌	0.9727529287338257	0.03985467606198315
کرده	0.019482914358377457	5.681646690183279
▁در	0.0025113977026194334	8.637293774107604
▁حالی	0.21741776168346405	2.201458290465408
▁که	0.9759522080421448	0.0351175935221222
▁آن	0.010982433333992958	6.508658447822736
▁موقع	0.011422225274145603	6.452012446321744
▁همه	0.013127848505973816	6.2512256942673
▁چیز	0.3022805154323578	1.7260401069738964
▁کاملا	0.007380506955087185	7.082064368583604
▁طبیعی	0.05615006387233734	4.154568526040177
▁بنظر	0.009498822502791882	6.71803560013116
ش	0.0002504801086615771	11.963016340099943
▁رسیده	0.08458199352025986	3.563505626004136
▁بود	0.8867435455322266	0.17341117084055824
▁اما	0.0011203918838873506	9.801780846974124
▁زمانی	0.0021703147795051336	8.847879980289026
▁که	0.7996037602424622	0.32264283832458535
▁خرگوش	1.70172170328442e-05	15.842645354052049
▁ساعتی	6.1543100855487864e-06	17.30997143348288
▁از	0.08769125491380692	3.511423213941174
▁جیب	0.0010110639268532395	9.949910066809432
▁جلیقه	0.001180195831693709	9.726758016624013
‌	0.43274903297424316	1.2083974991540793
اش	0.8851555585861206	0.17599707598626302
▁در	0.04110705479979515	4.604470179048779
▁آورد	0.5297127962112427	0.9167177348125326
▁به	0.033235255628824234	4.911141739353808
▁آن	0.006937992759048939	7.171265949729582
▁نگاه	0.19836151599884033	2.3337959384319564
▁کرد	0.661952555179596	0.5952002779455665
▁و	0.4581482410430908	1.1261136144384116
▁بعد	0.01684562861919403	5.89148192404154
▁با	0.03563446179032326	4.810583055173354
▁عجله	0.005547077860683203	7.494056308895381
▁رفت	0.006229934748262167	7.326567231982887
▁آلیس	9.792316859602579e-07	19.961846422727
▁از	0.0011811588192358613	9.725581321350415
▁جا	0.00011111301864730194	13.135684518379977
▁پرید	0.16145889461040497	2.630761175106986
▁چون	0.001250951667316258	9.642758235102548
▁به	0.04056720435619354	4.623542305530424
▁ذهنش	0.0015710301231592894	9.314073441320952
▁خطور	0.06327545642852783	3.9822101807252346
▁کرد	0.4878356456756592	1.0355329165797542
▁که	0.6331493854522705	0.6593821651792073
▁تا	0.002015133621171117	8.954908779303654
▁آن	0.01077784039080143	6.535788062668541
▁لحظه	0.09736591577529907	3.3604393635430654
▁هرگز	0.007111550774425268	7.13562009041258
▁خرگوش	8.833887113723904e-05	13.46659207781959
ی	0.3199930489063263	1.6438875285787613
▁با	0.01696017012000084	5.8817055487621355
▁جلیقه	6.524713535327464e-05	13.903725912253876
‌	0.22561554610729218	2.1480616143884053
ی	0.3209289312362671	1.6396742427257829
▁جیب	2.5811850719037466e-05	15.241606887539826
‌	0.026633450761437416	5.230616826420103
دار	0.7384193539619446	0.43748772838931993
▁ندیده	0.2543240189552307	1.9752603749307631
▁است	0.3637768030166626	1.4588745454103924
▁که	0.01227453164756298	6.348188212292115
▁یک	0.010747453197836876	6.539861361974623
▁ساعت	0.012971019372344017	6.268564326558572
▁جیب	0.0002729535335674882	11.839057005684412
ی	0.14445464313030243	2.791311518444819
▁از	0.02274889126420021	5.458059956842259
▁جلیقه	0.007165109738707542	7.124795484113707
‌	0.7347886562347412	0.4445987407846028
▁خود	0.00012162824714323506	13.005234057997054
▁در	0.04576373100280762	4.4496515135364145
▁آورد	0.11514481902122498	3.118478596831233
▁و	0.48376429080963135	1.04762381455919
▁در	0.11389747262001038	3.1341923608266944
▁حالی	0.009243727661669254	6.757309528853404
▁که	0.9273656010627747	0.1087898813262612
▁داشت	0.002831614576280117	8.464159377550057
▁از	0.08351444453001022	3.581830444289057
▁کنجکاوی	0.00012559682363644242	12.95891240084458
▁می	0.05546984821557999	4.172152412011652
مرد	0.00012730945309158415	12.939372832093294
▁از	0.053481604903936386	4.224813430547477
▁جا	0.1175648421049118	3.0884714097504053
▁پرید	0.9076074361801147	0.13985966558598611
▁و	0.4122972786426544	1.2782431561006375
▁خرگوش	0.002593799727037549	8.590717194418671
▁را	0.6498355269432068	0.6218534759603528
▁دنبال	0.004037661012262106	7.952264492481436
▁کرد	0.5950644612312317	0.7488821359434555
▁تا	0.042256031185388565	4.56469891843281
▁اینکه	0.29280999302864075	1.7719633040835403
▁خرگوش	0.052332259714603424	4.256155633694908
▁نزدیک	0.0020457704085856676	8.93314004035145
▁پرچین	1.1297213859506883e-05	16.433673458140294
▁به	0.0030841168481856585	8.340926858869414
▁درون	0.008854778483510017	6.819328068564509
▁لانه	0.013930615969002247	6.165597138886687
‌	0.4677189588546753	1.0962861857130104
▁بزرگی	5.6190023315139115e-05	14.119326475511658
▁رفت	0.3919593095779419	1.3512242030905477
▁و	0.6054506897926331	0.7239186287555277
▁ناپدید	0.00027279366622678936	11.839902231555696
▁شد	0.9600192904472351	0.05886469951924246
▁لحظه	0.00012802747369278222	12.931258945048997
‌	0.715912938117981	0.48214394228950663
ای	0.8059440851211548	0.31124834412004776
▁بعد	0.00263013131916523	8.570649451388318
▁آلیس	2.436426711938111e-06	18.646801742613217
▁بی	0.0005657408619299531	10.787571002849702
‌	0.14385400712490082	2.7973226862626843
▁آنکه	5.5550688557559624e-05	14.135835680330633
▁حتی	0.023151416331529617	5.432755734001078
▁یک	0.2163156419992447	2.2087901031019768
▁بار	0.08404210954904556	3.572743814082788
▁هم	0.11734843999147415	3.0911294318206854
▁به	0.15018302202224731	2.7352063674463927
▁بیرون	0.0003521233156789094	11.471631621815403
▁آمدن	0.0017536666709929705	9.155409731751407
▁خود	0.014007683843374252	6.157637762479952
▁فکر	0.17665763199329376	2.500972016754003
▁کند	0.8260908126831055	0.2756277081506065
▁به	0.10603529214859009	3.2373835722351383
▁دنبال	0.008016164414584637	6.962872185600853
▁خرگوش	0.0008818539208732545	10.14717268644913
▁به	0.007818630896508694	6.99886828221177
▁درون	0.024065067991614342	5.376915690385247
▁سوراخ	0.007078514900058508	7.14233757563381
▁رفت	0.1475411057472229	2.7608111417971037
▁لانه	3.0377898383449065e-06	18.328546505167317
‌	0.21095283329486847	2.2450076304492925
ی	0.5136623978614807	0.9611076283746153
▁خرگوش	0.00729873264208436	7.098138309671368
▁اول	4.516870103543624e-05	14.434317049186523
▁مثل	9.376461821375415e-05	13.380596845482977
▁تونل	7.211280899355188e-05	13.759384934385741
▁مستقیمی	1.9787965754858305e-07	22.26887335633467
▁بود	0.08076050877571106	3.6302061903747394
▁و	0.014978921040892601	6.060922482200685
▁بعد	0.04334988445043564	4.527828041841009
▁یک	0.009655168280005455	6.694482880523586
▁دفعه	0.0006681555532850325	10.547528363934337
▁رو	0.0026274484116584063	8.572121846630766
▁به	0.8276832103729248	0.2728494023746143
▁پایین	0.033172521740198135	4.913867501321011
▁سرازیر	0.027441425248980522	5.187500775820924
▁شد	0.8164092898368835	0.2926354961456499
▁چنان	0.0007434980943799019	10.393383334961317
▁غافلگیر	5.9173646150156856e-05	14.04468568090909
کننده	0.008193439804017544	6.931315027381309
▁بود	0.27069005370140076	1.8852862170843614
▁که	0.9174919724464417	0.12423255966979425
▁آلیس	9.308982953371014e-06	16.712945013600134
▁حتی	0.0006345087895169854	10.62207223044802
▁مجال	0.0002075989032164216	12.233913557859482
▁توقف	0.00034921348560601473	11.483603106832794
▁پیدا	0.02079775370657444	5.587428473494339
▁نکرد	0.8962253332138062	0.15806658778393542
▁و	0.3081805408000946	1.6981523251096218
▁به	0.10030031204223633	3.3176020005914406
▁جایی	0.0004951728624291718	10.979780128631486
▁شبیه	6.41375663690269e-05	13.92847086113037
▁چاهی	4.1062303353101015e-05	14.571825918035277
▁بسیار	0.0004102927923668176	11.251058568989446
▁عمیق	0.7921682000160217	0.3361213065456207
▁سقوط	0.029281845316290855	5.093849715907746
▁کرد	0.9749891757965088	0.036541892549607914
▁یا	0.0014070390025153756	9.473121964647959
▁چاه	1.566084574733395e-05	15.962478348491297
▁زیادی	1.4632126294600312e-05	16.060501041817695
▁عمیق	0.0006252882885746658	10.643190883207934
▁بود	0.05370601266622543	4.218772575341441
▁یا	0.024093711748719215	5.37519952517411
▁او	0.0012396789388731122	9.655817755397518
▁خیلی	0.0057834479957818985	7.433854424584665
▁کند	0.0005790703580714762	10.753973730688957
▁افتاد	0.0001037871406879276	13.234084675882718
▁چون	0.0013574303593486547	9.524906099744438
▁در	0.036474987864494324	4.776948691627084
▁حین	0.004992788191884756	7.645938579876528
▁پایین	0.001802502665668726	9.11578289163471
▁آمدن	0.478341668844223	1.0638866234115971
▁کلی	4.467671169550158e-05	14.450117470244361
▁وقت	0.0007245263550430536	10.430674209990341
▁داشت	0.1185159832239151	3.076846458861452
▁به	0.016581976786255836	5.914240184766769
▁اطراف	0.009937508963048458	6.652900028151093
▁خود	0.04666232317686081	4.421598053213417
▁نگاه	0.8667322993278503	0.2063416263178493
▁کند	0.6075127124786377	0.7190134968059844
▁و	0.2536466717720032	1.9791078646352551
▁از	0.05715325102210045	4.129020624842173
▁آنچه	0.0024660194758325815	8.663600090932636
▁هر	0.000252661993727088	11.950503714021067
▁لحظه	0.1366160809993744	2.871800782470425
▁اتفاق	0.03265497088432312	4.936553567856078
▁می	0.96820068359375	0.04662198207987132
‌	0.9859728813171387	0.020380128332164626
افتاد	0.8773334622383118	0.18880279967547958
▁متعجب	0.006182434502989054	7.337609233947143
▁شود	0.21742112934589386	2.201435944212636
▁اول	0.00014046390424482524	12.79751293847998
▁سعی	3.991461198893376e-06	17.934651582653807
▁کرد	0.34416553378105164	1.5388254679708142
▁به	0.05166563019156456	4.274651322028141
▁پایین	0.0006827340112067759	10.516388756311787
▁نگاه	0.15767578780651093	2.6649669534226725
▁کند	0.6402634978294373	0.6432623323104976
▁و	0.21010218560695648	2.2508369250329157
▁بفهمد	7.656811794731766e-05	13.672896678292835
▁به	0.007081605028361082	7.14170790401081
▁کجا	0.0364612452685833	4.777492354888887
▁میرود	0.004483046010136604	7.801304978613819
▁اما	0.0011203918838873506	9.801780846974124
▁آنقدر	0.0004992380854673684	10.9679843820099
▁تاریک	7.68280224292539e-05	13.668007855600356
▁بود	0.20998093485832214	2.251669750014899
▁که	0.9243289828300476	0.11352167460444208
▁نمی	0.05615866556763649	4.154347534791545
‌	0.8275567293167114	0.2730698823044966
توانست	0.2391016036272049	2.0643042888141596
▁چیزی	0.022798476740717888	5.454918754508652
▁ببیند	0.15463486313819885	2.693062476747936
▁بعد	0.0010231327032670379	9.932791005728506
▁به	0.00367763196118176	8.087007175316078
▁دو	0.0017980398843064904	9.119359261444327
▁طرف	0.008739990182220936	6.838152625539088
▁چاه	0.00019335697288624942	12.336445587370665
▁نگاهی	0.006892550271004438	7.180746400052399
▁انداخت	0.5780721306800842	0.7906785743381836
▁و	0.6116575002670288	0.7092040579552144
▁متوجه	0.012600095011293888	6.310421577334794
▁شد	0.7468796968460083	0.4210522143106135
▁که	0.6045737266540527	0.7260098106777993
▁دیواره	0.0006985046784393489	10.483442601010426
▁	0.006311438977718353	7.307815314424067
های	0.005308301653712988	7.557533927904581
▁چاه	0.00010136379569303244	13.268169925441663
▁پر	0.02632957324385643	5.24717205175427
▁بود	0.000838599749840796	10.21972997972944
▁از	0.4170857071876526	1.2615842204995882
▁گنجه	1.6330814105458558e-05	15.902043762126779
▁و	0.11400303989648819	3.132855800452467
▁قفسه	0.0034816693514585495	8.166005085596526
‌	0.3368573486804962	1.5697903222379426
های	0.750761091709137	0.4135742106386566
▁کتاب	0.18487274646759033	2.4353955333904547
▁همه	0.0012370316544547677	9.658901866691691
▁جا	0.04185269773006439	4.578535571148495
▁پر	0.02169320173561573	5.526613191296309
▁از	0.21725349128246307	2.202548733426862
▁نقشه	0.00010591192403808236	13.204847356015318
‌	0.49324774742126465	1.0196156324668433
ها	0.0822284147143364	3.604219174410634
▁و	0.5584291815757751	0.8405537611216134
▁عکس	0.003975926898419857	7.9744930529773494
‌	0.4375942051410675	1.1923344615777327
هایی	0.03901658579707146	4.679768651426467
▁بود	0.13521812856197357	2.8866395095900486
▁که	0.9786562919616699	0.03112582642434694
▁به	0.05078960955142975	4.299322806593418
▁میخ	2.7042206056648865e-05	15.174427625436335
های	0.021923424676060677	5.511383009302518
▁چوبی	0.051078200340270996	4.291148494920171
▁آویزان	0.07608215510845184	3.7162980771167264
▁کرده	0.02565847337245941	5.284420854245871
▁بودند	0.7813779711723328	0.3559075116570685
▁همانطور	7.931670552352443e-05	13.622015719002935
▁که	0.6688730716705322	0.5801956302763785
▁می	0.043119847774505615	4.535504104804749
‌	0.905572235584259	0.1430983683860068
گذشت	0.00020359497284516692	12.26201044063529
▁از	0.04035449028015137	4.631126977374992
▁یکی	0.0006744629936292768	10.533973091857249
▁از	0.8476248979568481	0.23850212913184282
▁قفسه	0.00035047729033976793	11.478391413703394
‌	0.9318258166313171	0.10186779340641663
ها	0.2840781509876251	1.8156402196216452
▁کوزه	7.538252975791693e-05	13.695410263303458
‌	0.6221038103103638	0.6847727522750533
ای	0.9042038917541504	0.14527996776096
▁برداشت	0.05124105513095856	4.286556006512637
▁رویش	3.838423708657501e-06	17.991054595508658
▁نوشته	0.0012838358525186777	9.605323529161257
▁بود	0.1746005415916443	2.5178700608319935
▁مار	2.3178303308668546e-05	15.396865511964707
مال	0.0017447631107643247	9.16275311190915
اد	0.29975369572639465	1.7381505538474518
▁پرتقال	3.873006426147185e-05	14.656186579328494
▁اما	0.0011203918838873506	9.801780846974124
▁وقتی	0.010709702968597412	6.5449377219810465
▁دید	0.010271545499563217	6.605202917874866
▁خالی	4.5755798055324703e-05	14.415685904905553
▁است	0.1266152560710907	2.98147684705593
▁کلی	0.0002987643238157034	11.708704496907947
▁مایوس	0.00010108796413987875	13.27210114402346
▁شد	0.7093592882156372	0.49541156187227325
▁از	0.018102573230862617	5.787661402767944
▁ترس	0.0012914740946143866	9.596765579608178
▁اینکه	0.06410565972328186	3.963404455485212
▁مبادا	0.26461246609687805	1.9180470651963197
▁کسی	0.017762191593647003	5.8150465897185635
▁آن	0.002918556099757552	8.420529485051098
▁پایین	0.00017819643835537136	12.454243877809668
▁کشته	0.0005734560545533895	10.768029446590097
▁شود	0.874441385269165	0.19356641287378498
▁قوطی	1.1282188097538892e-05	16.43559357945422
▁را	0.09626767039299011	3.376804811173184
▁نی	7.281391299329698e-05	13.745426333234645
انداخت	0.0753692165017128	3.7298807945122343
▁به	0.027341077104210854	5.192786110609301
▁همین	0.00485639926046133	7.68589724951638
▁خاطر	0.1947495937347412	2.3603077761895603
▁در	0.06918671727180481	3.8533610993905363
▁حین	0.002094624098390341	8.899092923814719
▁سقوط	0.0005829482688568532	10.744344515977938
▁آن	0.003872715635225177	8.012438713249868
▁را	0.03342118114233017	4.903093469000674
▁در	0.09276873618364334	3.430217502441231
▁یکی	0.0057334634475409985	7.446377384930344
▁از	0.986874520778656	0.019061434479832228
▁کمد	0.0008014662889763713	10.285070540079705
ها	0.13754893839359283	2.86198308994941
▁جا	0.0303814597427845	5.040665000873419
▁داد	0.09830635040998459	3.3465715747442575
▁با	0.018793057650327682	5.733656375912607
▁خود	0.0005448486772365868	10.841856778859723
▁فکر	0.11546234041452408	3.1145057207930793
▁کرد	0.45835065841674805	1.125476348979423
▁خب	0.000402523874072358	11.278638026174734
▁بعد	0.008411722257733345	6.893383069400513
▁از	0.32714173197746277	1.6120122857062509
▁یک	0.020702335983514786	5.594062623900895
▁همچین	7.286314939847216e-05	13.74445111971625
▁سقوط	8.480958786094561e-05	13.525413101422817
ی	0.6653760075569153	0.5877582491094893
▁دیگه	0.020239686593413353	5.626669239348679
▁زمین	0.000194224325241521	12.329988479989122
▁خوردن	0.03223926201462746	4.955037470103105
▁از	0.014074794016778469	6.150742381014281
▁پله	0.007807673886418343	7.000891489480617
‌	0.6940515637397766	0.5268852447809291
ها	0.8215615749359131	0.28355938760536303
▁آب	0.00022185234411153942	12.138112582667056
▁خوردن	0.2020217329263687	2.307417592511534
ه	0.12082439661026001	3.0490163048356433
▁توی	0.0003375670057721436	11.53253847945904
▁خونه	0.0261759702116251	5.255613178175106
▁همه	0.0012370316544547677	9.658901866691691
▁فکر	0.0018972846446558833	9.041848145908936
▁میکنن	0.029211414977908134	5.097323946904834
▁من	0.08931602537631989	3.4849371380932683
▁چه	0.00786423310637474	6.990478198941556
▁آدم	0.015530497767031193	6.008752119578229
▁شجاعی	0.003722992492839694	8.06932157756583
▁هستم	0.4428991377353668	1.1749499063932394
▁چون	0.005886718165129423	7.408320726402167
▁حالا	0.0006171423010528088	10.662109194303405
▁حتی	0.002677837386727333	8.544715929856872
▁اگه	0.07396721094846725	3.7569703120785674
▁از	0.02719186432659626	5.200681121070053
▁پشت	0.003481297753751278	8.166159072298429
▁بوم	0.0022858446463942528	8.773056928131858
▁هم	0.26009973883628845	1.9428631442023085
▁بی	0.007478740531951189	7.062988953225542
فتم	0.09134577214717865	3.452518233154601
▁به	0.05138835683465004	4.282414667703687
▁کسی	0.019335461780428886	5.692606969684014
▁چیزی	0.02069702558219433	5.5944327402216505
▁نمی	0.7877755761146545	0.3441434059939065
گم	0.9407690167427063	0.08808754760392716
▁واقعه	2.2539152269018814e-05	15.437207219808757
‌	0.20641501247882843	2.2763801936943455
ای	0.7205178737640381	0.4728938753535466
▁که	0.06863553822040558	3.8649004189377614
▁احتمال	0.00022955346503295004	12.088882170334612
▁رخ	0.0015891214134171605	9.297554929740787
▁دادن	0.923000693321228	0.11559636332105633
▁آن	0.43174436688423157	1.2117507403438186
▁خیلی	0.01235825102776289	6.3383816060884275
▁زیاد	0.3641287684440613	1.4574793676946158
▁بود	0.03829668089747429	4.706636827918258
▁پایین	2.2758908016839996e-05	15.423209136321459
▁پایین	0.00427581649273634	7.869584347108891
▁پایین	0.005313234403729439	7.556193923133179
تر	0.000510394515004009	10.936099554402457
▁آیا	7.030274718999863e-05	13.796059408468315
▁این	0.05199595168232918	4.2654568879668995
▁سقوط	0.0002903136482927948	11.750099981675536
▁اصلا	0.0005880634416826069	10.731740574719733
▁پایانی	0.0002002014225581661	12.286260154075244
▁هم	0.010448800399899483	6.580518870096167
▁داشت	0.1156889796257019	3.1116766530572137
▁با	0.018793057650327682	5.733656375912607
▁صدای	0.004945017863065004	7.65980855216936
▁بلند	0.53924560546875	0.8909855805610207
▁گفت	0.1398843675851822	2.8376933480205295
▁نمیدونم	0.0001562889665365219	12.643496446924642
▁تا	0.004770949948579073	7.711507733388188
▁حالا	0.2915020287036896	1.7784221710136736
▁چند	0.03604251518845558	4.7941564981766005
▁فرسنگ	7.073352207953576e-06	17.10917446919492
▁به	0.008314562030136585	6.910144013162923
▁پایین	0.0008560233982279897	10.19006214828969
▁سقوط	0.1188063994050026	3.0733155471223363
▁کردم	0.3141609728336334	1.670424124301337
▁باید	0.001181524246931076	9.725135048436842
▁دیگه	8.714092109585181e-05	13.48629011154643
▁الان	0.0004968609428033233	10.974870240435793
▁جایی	0.0006368044414557517	10.616861981413113
▁نزدیک	0.000412642490118742	11.242819995243572
▁مرکز	0.0013182694092392921	9.56713904659624
▁زمین	0.00913033913820982	6.7751158358516514
▁باشم	0.015305821783840656	6.029775683188587
▁بذار	3.183192529832013e-05	14.939166055938086
▁ببینم	0.004982382990419865	7.648948360405219
▁فکر	0.0006324184942059219	10.62683282161118
▁کنم	0.029275644570589066	5.094155254451987
▁دو	0.0014843224780634046	9.395979724400558
▁هزار	0.0016918160254135728	9.207211591886447
▁فرسنگ	0.00014816418115515262	12.720515662780546
ی	0.024722980335354805	5.3380035203244045
▁باشه	0.004554911982268095	7.778361108564994
▁آخر	0.0001257985713891685	12.956596840968693
▁می	0.00297721428796649	8.391821219935133
‌	0.7767943739891052	0.3643953429554509
دانید	0.0028433245606720448	8.458205495056957
▁آلیس	9.20487195799069e-07	20.051099010735935
▁در	0.18849872052669525	2.407373363945446
▁مدرسه	0.00011631250526988879	13.069706163899372
▁چیزهای	4.652833013096824e-05	14.391531063722507
▁زیادی	0.5325667262077332	0.9089658004632488
