word	probability	surprisal
انداخت	0.5780721306800842	0.7906785743381836
و	0.6116575002670288	0.7092040579552144
متوجه	0.012600095011293888	6.310421577334794
شد	0.7468796968460083	0.4210522143106135
که	0.6045737266540527	0.7260098106777993
دیواره های	0.0028603407088690627	8.449597281113023
چاه	0.00010136379569303244	13.268169925441663
پر	0.02632957324385643	5.24717205175427
بود	0.000838599749840796	10.21972997972944
از	0.4170857071876526	1.2615842204995882
گنجه	1.6330814105458558e-05	15.902043762126779
و	0.11400303989648819	3.132855800452467
قفسه‌های	0.09584698054782505	3.3831232061577086
کتاب	0.18487274646759033	2.4353955333904547
همه	0.0012370316544547677	9.658901866691691
جا	0.04185269773006439	4.578535571148495
پر	0.02169320173561573	5.526613191296309
از	0.21725349128246307	2.202548733426862
نقشه‌ها	0.01625588538720332	5.942894054297599
و	0.5584291815757751	0.8405537611216134
عکس‌هایی	0.0407930713871992	4.615532055327183
بود	0.13521812856197357	2.8866395095900486
که	0.9786562919616699	0.03112582642434694
به	0.05078960955142975	4.299322806593418
میخهای	0.0007699725758476423	10.342905317369427
چوبی	0.051078200340270996	4.291148494920171
آویزان	0.07608215510845184	3.7162980771167264
کرده	0.02565847337245941	5.284420854245871
بودند	0.7813779711723328	0.3559075116570685
همانطور	7.931670552352443e-05	13.622015719002935
که	0.6688730716705322	0.5801956302763785
می‌گذشت	0.019958249891585213	5.646870971275349
از	0.04035449028015137	4.631126977374992
یکی	0.0006744629936292768	10.533973091857249
از	0.8476248979568481	0.23850212913184282
قفسه‌ها	0.0452700337095532	4.465299808910485
کوزه‌ای	0.03487118027246749	4.841820994446491
برداشت	0.05124105513095856	4.286556006512637
رویش	3.838423708657501e-06	17.991054595508658
نوشته	0.0012838358525186777	9.605323529161257
بود	0.1746005415916443	2.5178700608319935
مارمالاد	0.0022971757312582088	8.765923059240437
پرتقال	3.873006426147185e-05	14.656186579328494
اما	0.0011203918838873506	9.801780846974124
وقتی	0.010709702968597412	6.5449377219810465
دید	0.010271545499563217	6.605202917874866
خالی	4.5755798055324703e-05	14.415685904905553
است	0.1266152560710907	2.98147684705593
کلی	0.0002987643238157034	11.708704496907947
مایوس	0.00010108796413987875	13.27210114402346
شد	0.7093592882156372	0.49541156187227325
از	0.018102573230862617	5.787661402767944
ترس	0.0012914740946143866	9.596765579608178
اینکه	0.06410565972328186	3.963404455485212
مبادا	0.26461246609687805	1.9180470651963197
کسی	0.017762191593647003	5.8150465897185635
آن	0.002918556099757552	8.420529485051098
پایین	0.00017819643835537136	12.454243877809668
کشته	0.0005734560545533895	10.768029446590097
شود	0.874441385269165	0.19356641287378498
قوطی	1.1282188097538892e-05	16.43559357945422
را	0.09626767039299011	3.376804811173184
نیانداخت	0.0023426326158253407	8.73765356387344
به	0.027341077104210854	5.192786110609301
همین	0.00485639926046133	7.68589724951638
خاطر	0.1947495937347412	2.3603077761895603
در	0.06918671727180481	3.8533610993905363
حین	0.002094624098390341	8.899092923814719
سقوط	0.0005829482688568532	10.744344515977938
آن	0.003872715635225177	8.012438713249868
را	0.03342118114233017	4.903093469000674
در	0.09276873618364334	3.430217502441231
یکی	0.0057334634475409985	7.446377384930344
از	0.986874520778656	0.019061434479832228
کمدها	0.010499563667455537	6.573526815014557
جا	0.0303814597427845	5.040665000873419
داد	0.09830635040998459	3.3465715747442575
با	0.018793057650327682	5.733656375912607
خود	0.0005448486772365868	10.841856778859723
فکر	0.11546234041452408	3.1145057207930793
کرد	0.45835065841674805	1.125476348979423
خب	0.000402523874072358	11.278638026174734
بعد	0.008411722257733345	6.893383069400513
از	0.32714173197746277	1.6120122857062509
یک	0.020702335983514786	5.594062623900895
همچین	7.286314939847216e-05	13.74445111971625
سقوطی	0.007512008052010023	7.056585675266153
دیگه	0.020239686593413353	5.626669239348679
زمین	0.000194224325241521	12.329988479989122
خوردن	0.03223926201462746	4.955037470103105
از	0.014074794016778469	6.150742381014281
پله‌ها	0.1645070471692986	2.6037787072889698
آب	0.00022185234411153942	12.138112582667056
خوردنه	0.15623429195598385	2.6782169486735885
توی	0.0003375670057721436	11.53253847945904
خونه	0.0261759702116251	5.255613178175106
همه	0.0012370316544547677	9.658901866691691
فکر	0.0018972846446558833	9.041848145908936
میکنن	0.029211414977908134	5.097323946904834
من	0.08931602537631989	3.4849371380932683
چه	0.00786423310637474	6.990478198941556
آدم	0.015530497767031193	6.008752119578229
شجاعی	0.003722992492839694	8.06932157756583
هستم	0.4428991377353668	1.1749499063932394
چون	0.005886718165129423	7.408320726402167
حالا	0.0006171423010528088	10.662109194303405
حتی	0.002677837386727333	8.544715929856872
اگه	0.07396721094846725	3.7569703120785674
از	0.02719186432659626	5.200681121070053
پشت بوم	0.0028209405936525313	8.469608000215143
هم	0.26009973883628845	1.9428631442023085
بیفتم	0.02613716374397733	5.257753593190071
به	0.05138835683465004	4.282414667703687
کسی	0.019335461780428886	5.692606969684014
چیزی	0.02069702558219433	5.5944327402216505
نمیگم	0.860880278642334	0.21611547679891685
واقعه‌ای	0.01496607344480117	6.062160429618882
که	0.06863553822040558	3.8649004189377614
احتمال	0.00022955346503295004	12.088882170334612
رخ	0.0015891214134171605	9.297554929740787
دادن	0.923000693321228	0.11559636332105633
آن	0.43174436688423157	1.2117507403438186
خیلی	0.01235825102776289	6.3383816060884275
زیاد	0.3641287684440613	1.4574793676946158
بود	0.03829668089747429	4.706636827918258
پایین	2.2758908016839996e-05	15.423209136321459
پایین	0.00427581649273634	7.869584347108891
پایینتر	0.001646768258315086	9.246146738767818
آیا	7.030274718999863e-05	13.796059408468315
این	0.05199595168232918	4.2654568879668995
سقوط	0.0002903136482927948	11.750099981675536
اصلا	0.0005880634416826069	10.731740574719733
پایانی	0.0002002014225581661	12.286260154075244
هم	0.010448800399899483	6.580518870096167
داشت	0.1156889796257019	3.1116766530572137
با	0.018793057650327682	5.733656375912607
صدای	0.004945017863065004	7.65980855216936
بلند	0.53924560546875	0.8909855805610207
گفت	0.1398843675851822	2.8376933480205295
نمیدونم	0.0001562889665365219	12.643496446924642
تا	0.004770949948579073	7.711507733388188
حالا	0.2915020287036896	1.7784221710136736
چند	0.03604251518845558	4.7941564981766005
فرسنگ	7.073352207953576e-06	17.10917446919492
به	0.008314562030136585	6.910144013162923
پایین	0.0008560233982279897	10.19006214828969
سقوط	0.1188063994050026	3.0733155471223363
کردم	0.3141609728336334	1.670424124301337
باید	0.001181524246931076	9.725135048436842
دیگه	8.714092109585181e-05	13.48629011154643
الان	0.0004968609428033233	10.974870240435793
جایی	0.0006368044414557517	10.616861981413113
نزدیک	0.000412642490118742	11.242819995243572
مرکز	0.0013182694092392921	9.56713904659624
زمین	0.00913033913820982	6.7751158358516514
باشم	0.015305821783840656	6.029775683188587
بذار	3.183192529832013e-05	14.939166055938086
ببینم	0.004982382990419865	7.648948360405219
فکر	0.0006324184942059219	10.62683282161118
کنم	0.029275644570589066	5.094155254451987
دو	0.0014843224780634046	9.395979724400558
هزار	0.0016918160254135728	9.207211591886447
فرسنگی	0.0019139122595100292	9.029259591552474
باشه	0.004554911982268095	7.778361108564994
آخر	0.0001257985713891685	12.956596840968693
می‌دانید	0.018734734125846392	5.738140685982514
آلیس	9.20487195799069e-07	20.051099010735935
در	0.18849872052669525	2.407373363945446
مدرسه	0.00011631250526988879	13.069706163899372
چیزهای	4.652833013096824e-05	14.391531063722507
زیادی	0.5325667262077332	0.9089658004632488
از	0.1602802276611328	2.6413316308086463
این	0.02345302328467369	5.414082279969423
قبیل	0.061566613614559174	4.021707972461617
یاد	0.18168215453624725	2.4605113749654555
گرفته	0.265070378780365	1.9155526346947729
بود	0.18344497680664062	2.4465806944457302
و	0.131918802857399	2.9222778831728613
گرچه	0.00013830581156071275	12.81985060025797
چون	0.000608330883551389	10.682856131191212
آنجا	0.0004316117556300014	11.177978220103176
هیچکس	9.114442218560725e-05	13.42148610485797
نبود	0.22585594654083252	2.1465251960243528
به	0.03807660564780235	4.71495131494581
او	0.10848961770534515	3.2043711093761154
گوش	0.0013387079816311598	9.544942991213118
کند	0.0030150676611810923	8.37359390663121
جای	3.677279892144725e-05	14.731001484558256
چندان	0.00045701226918026805	11.09547948243257
خوبی	0.06398449093103409	3.9661339341677837
برای	0.31533631682395935	1.6650367622126578
به	0.002294667763635516	8.76749899832276
نمایش	0.018118858337402344	5.7863641352105315
گذاشتن	0.8226916790008545	0.28157624324119324
معلوماتش	0.02649991908319433	5.237868235323511
نبود	0.6382024884223938	0.6479138610309518
با	0.018793057650327682	5.733656375912607
این	0.020062359049916267	5.639364933300588
حال	0.1039244532585144	3.266392936853437
با	0.025917058810591698	5.269954186063604
گفتنش	0.0017490847495956563	9.15918408982267
حسابی	0.0013623483246192336	9.519688666515869
تمرین	0.00015178746252786368	12.685659748847911
می‌کرد	0.3955459442826642	1.3380828155140678
بله	3.264237966504879e-05	14.902894239252946
تقریبا	4.0433551475871354e-05	14.594087546325566
همون	0.004102879669517279	7.9291474416030665
مسافته	0.0005333080072176932	10.87274339038747
اما	0.008684574626386166	6.847329097722066
حالا	0.003559789853170514	8.133992208284292
نمی‌دونم	0.10354864222491149	3.2716194584533174
به	0.019364453852176666	5.690445377066734
چه	0.06346429139375687	3.9779111115830528
طول	0.0001056338005582802	13.208640839405401
و	0.029870828613638878	5.065118931362485
عرض	0.10887572169303894	3.1992458129907306
جغرافیایی	0.004593320190906525	7.766246930292815
رسیدم	0.0023747996892780066	8.717978455207021
آلیس	9.792316859602579e-07	19.961846422727
اصلا	2.6751808036351576e-05	15.190004074252764
نمی‌دانست	0.2237709482191753	2.1599053489249003
عرض	2.4487367227266077e-06	18.63953089923393
یا	0.0006510863313451409	10.584863528100552
حتی	0.00015234896272886544	12.680332702111308
طول	0.3576540946960449	1.483363136197395
جغرافیایی	0.007657373324036598	7.028934689151383
چیست	0.011687382124364376	6.418904375315845
اما	0.0011203918838873506	9.801780846974124
فکر	0.002914310898631811	8.422629492369891
کرد	0.005947696976363659	7.393453137916298
این	0.03360145166516304	4.895332627458444
کلمات	0.000591416610404849	10.723537616287055
جالب	9.880139259621501e-05	13.305109097834407
و	0.11971317231655121	3.0623461908079515
کلاس‌دار	0.00793173577750599	6.978147665445161
را	0.025844138115644455	5.274019099582764
باید	0.05674135684967041	4.13945553974607
بگوید	0.0007609546883031726	10.359901829771422
خیلی	0.0002590914082247764	11.914251204699243
زود	0.06600130349397659	3.9213616724896063
دوباره	0.0014331801794469357	9.44656428800425
شروع	0.05480713024735451	4.18949259397341
کرد	0.2727435231208801	1.874383157815416
یعنی	0.0007252876530401409	10.429159090202756
صاف	1.867596438387409e-05	15.708457732042916
میوفتم	0.0013308974721575814	9.553384849480768
وسط	0.009182892739772797	6.766835590290401
کره	0.00026736114523373544	11.868922561281979
زمین	0.20953378081321716	2.2547452424521923
چه	0.0017544231377542019	9.154787540803374
بامزه	7.26849029888399e-05	13.747984734018525
میشه	0.005399757064878941	7.532889782789383
آدم	0.005212882068008184	7.58370306271479
از	0.010323422960937023	6.597934782000123
میون	0.01300861987534562	6.2643882795723504
یک	0.002241559559479356	8.801281451557697
سری	0.00437931390479207	7.835079420243559
آدم	0.2442673295736313	2.033467176898173
که	0.03135200962424278	4.995298268852444
روی	0.0017606342444196343	9.149689050999987
سرشون	0.047915841358873265	4.383353488477727
راه	0.0037211691960692406	8.070028295493604
میرن	0.39561314139177334	1.3378377448625076
سر	0.0039630974642932415	7.979155836779989
در	0.14300431311130524	2.805869434523891
بیاره	0.9536469253987102	0.06847286771315256
به	0.027341077104210854	5.192786110609301
نظرم	0.0004216191591694951	11.211771952302067
باید	0.007200407329946756	7.117705761958249
همون	0.0005837525823153555	10.742355352739455
ضدحالیون	0.00024838064762559825	11.97515960801286
باشند	0.003983901347965002	7.971602361795206
این	0.0019080250058323145	9.033704205795667
بار	0.005644122138619423	7.469035076515367
البته	0.0031013223342597485	8.332900805189821
خیلی	0.010489676147699356	6.574886052118877
خوشحال	0.0005622577737085521	10.796480676879844
شد	0.030926469713449478	5.015014031988704
کسی	0.00022631020692642778	12.109410725788372
آنجا	0.00011829187133116648	13.045361440217773
نبود	0.6276214122772217	0.672033521964395
تا	0.02657674066722393	5.233692004331359
حرفش	0.0014276084257289767	9.452183963367375
را	0.7017772793769836	0.5109148548428776
بشنود	0.01859748549759388	5.7487486171178865
چون	0.014416465535759926	6.116138685324729
این	0.017460916191339493	5.839726929202348
یکی	0.006147470325231552	7.345791418930946
دیگر	0.017406392842531204	5.844238928047897
اصلاً	6.601160819360617e-05	13.886920728590432
انتخاب	8.333795267390087e-05	13.55066681600291
